Report ID,Report Version,Make,Model,Model Year,Mileage,ADS Equipped?,Automation System Engaged?,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Crash With,Highest Injury Severity Alleged,Property Damage?,SV Pre-Crash Movement,SV Precrash Speed (MPH),Within ODD?,CP Contact Area,Weather,SV Contact Area,Country
13781-9130,1,Tesla,Model 3,2023-01-01,14096.0,No,ADAS,2025-11-24,16:25:00,Brooklyn,NY ,Highway / Freeway,Dry,Unknown,50.0,Daylight,Unknown,Unknown,Yes,Unknown,40.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,Missing,US
13781-9131,1,Tesla,Model Y,2023-01-01,17819.0,No,ADAS,2025-11-24,02:46:00,Overland Park,KS ,Highway / Freeway,Dry,Work Zone,65.0,Dark - Not Lighted,Other Fixed Object,Unknown,Yes,Lane / Road Departure,63.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Left, Front Left, Front",US
13781-9132,2,Tesla,Model Y,2021-01-01,68960.0,No,ADAS,2025-11-24,02:42:00,Santa Clara,CA ,Unknown,Unknown,Unknown,35.0,Unknown,Unknown,Unknown,Yes,Unknown,15.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9133,1,Tesla,Model 3,2021-01-01,110839.0,No,ADAS,2025-11-24,00:16:00,Defuniak Springs,FL ,Intersection,Dry,No Unusual Conditions,45.0,Dark - Not Lighted,SUV,Unknown,Yes,Proceeding Straight,58.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front Left, Front, Front Right",Clear,"Left, Front Left",US
13781-9134,1,Tesla,Model Y,2022-01-01,27854.0,No,ADAS,2025-11-24,06:34:00,Santa Clara,CA ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Passenger Car,Unknown,Yes,Proceeding Straight,18.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front Left, Front, Front Right",Clear,"Left, Front Left, Front",US
13781-9135,1,Tesla,Cybertruck,2024-01-01,5206.0,No,ADAS,2025-11-24,17:34:00,Bothell,WA ,Unknown,Unknown,Unknown,35.0,Unknown,Unknown,Unknown,Yes,Unknown,12.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9136,1,Tesla,Model 3,2024-01-01,4370.0,No,ADAS,2025-11-24,17:14:00,Worcester,MA ,Unknown,Unknown,Unknown,35.0,Unknown,Unknown,Unknown,Yes,Unknown,30.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9202,1,Tesla,Model S,2015-01-01,,No,"Unknown, see Narrative",2025-11-24,,Elmsford,NY ,Highway / Freeway,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Yes,Unknown,66.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9205,1,Tesla,Model 3,2024-01-01,3826.0,No,ADAS,2025-11-24,15:14:00,Dothan,AL ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9207,1,Tesla,Model 3,2021-01-01,47943.0,No,ADAS,2025-11-24,09:10:00,Upper Marlboro,MD ,Highway / Freeway,Dry,Unknown,65.0,Dark - Not Lighted,Unknown,Unknown,Yes,Unknown,23.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,Missing,US
13781-9208,1,Tesla,Model 3,2019-01-01,127479.0,No,ADAS,2025-10-24,20:55:00,Matthews,NC ,Highway / Freeway,Dry,"Other, see Narrative",70.0,Daylight,Unknown,Unknown,Yes,Proceeding Straight,15.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,Missing,US
13781-9209,1,Tesla,Model S,2023-01-01,24846.0,No,ADAS,2025-11-24,23:45:00,Lynchburg,VA ,Highway / Freeway,Dry,No Unusual Conditions,60.0,Dark - Not Lighted,"Other, see Narrative",Unknown,Yes,Proceeding Straight,30.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Rear Left, Rear, Rear Right",Clear,"Front Left, Front, Front Right",US
13781-9210,1,Tesla,Model Y,2024-01-01,530.0,No,ADAS,2025-11-24,23:29:00,Eastvale,CA ,Highway / Freeway,Dry,No Unusual Conditions,,Daylight,Other Fixed Object,Unknown,Yes,Proceeding Straight,59.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Rear Left, Left, Front Left, Front, Front Right",US
13781-9213,2,Tesla,Model Y,2024-01-01,2851.0,No,ADAS,2025-11-24,22:45:00,Scottsdale,AZ ,Unknown,Dry,Unknown,,Daylight,Other Fixed Object,Serious,Yes,Unknown,43.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,"Front Left, Front, Front Right",US
13781-9215,1,Tesla,Model Y,2023-01-01,3312.0,No,ADAS,2025-05-24,15:07:00,Burke,VA ,Intersection,Dry,No Unusual Conditions,40.0,Daylight,Other Fixed Object,Unknown,Yes,Making Left Turn,31.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Cloudy,Bottom,US
13781-9216,1,Tesla,Model 3,2023-01-01,61844.0,No,ADAS,2025-11-24,07:16:00,Sacramento,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,SUV,Unknown,Yes,Proceeding Straight,30.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Left, Front Left",Clear,"Front Left, Front, Front Right",US
13781-9217,1,Tesla,Model 3,2024-01-01,3716.0,No,ADAS,2025-11-24,00:16:00,Phoenix,AZ ,Unknown,Unknown,Unknown,55.0,Unknown,Unknown,Unknown,Yes,Unknown,35.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9218,1,Tesla,Model X,2022-01-01,55537.0,No,ADAS,2025-11-24,08:32:00,Los Angeles,CA ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Other Fixed Object,Unknown,Yes,Making Left Turn,22.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Front, Front Right",US
13781-9219,1,Tesla,Model Y,2023-01-01,14246.0,No,ADAS,2025-11-24,05:07:00,Altamonte Springs,FL ,Intersection,Dry,No Unusual Conditions,45.0,Dark - Lighted,SUV,Unknown,Yes,Stopped,2.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Front Left,Clear,"Rear Left, Left",US
13781-9220,1,Tesla,Model X,2024-01-01,9264.0,No,ADAS,2025-11-24,13:35:00,Davis,OK ,Unknown,Unknown,Unknown,45.0,Unknown,Unknown,Unknown,Yes,Unknown,40.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9221,1,Tesla,Model Y,2020-01-01,47928.0,No,ADAS,2025-11-24,23:51:00,Kingsville,TX ,Highway / Freeway,Dry,No Unusual Conditions,45.0,Dawn / Dusk,SUV,Unknown,Yes,Proceeding Straight,51.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Front Right,Cloudy,Front Left,US
13781-9222,1,Tesla,Model Y,2024-01-01,8788.0,No,ADAS,2025-11-24,16:12:00,Laguna Niguel,CA ,Intersection,Dry,No Unusual Conditions,50.0,Daylight,Passenger Car,Unknown,Yes,Proceeding Straight,34.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Left,Clear,"Front Left, Front, Front Right",US
13781-9223,1,Tesla,Model Y,2023-01-01,63375.0,No,ADAS,2025-11-24,16:13:00,San Bernardino,CA ,Highway / Freeway,Wet,Unknown,65.0,Daylight,Unknown,Unknown,Yes,Unknown,,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,"Cloudy, Rain",Missing,US
13781-9224,1,Tesla,Model Y,2023-01-01,30041.0,No,ADAS,2025-11-24,00:49:00,Cupertino,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dawn / Dusk,Other Fixed Object,Unknown,Yes,Lane / Road Departure,61.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Cloudy,"Left, Front Left, Front",US
13781-9225,1,Tesla,Model 3,2020-01-01,71096.0,No,ADAS,2025-11-24,01:49:00,Cornelius,NC ,Intersection,Dry,No Unusual Conditions,45.0,Dark - Lighted,SUV,Unknown,Yes,Proceeding Straight,26.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Left, Front Left, Front",Clear,"Rear Left, Left, Front Left",US
13781-9226,1,Tesla,Model 3,2023-01-01,26658.0,No,ADAS,2025-11-24,05:31:00,Miami,FL ,Unknown,Unknown,Unknown,45.0,Unknown,Unknown,Unknown,Yes,Unknown,35.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9227,1,Tesla,Model 3,2024-01-01,15388.0,No,ADAS,2025-11-24,08:57:00,Seattle,WA ,Intersection,Dry,No Unusual Conditions,45.0,Dark - Lighted,SUV,Unknown,Yes,Proceeding Straight,12.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Left, Front Left, Front, Front Right",Clear,"Front Left, Front, Right, Front Right",US
13781-9228,2,Tesla,Model 3,2018-01-01,86119.0,No,ADAS,2025-11-24,09:19:00,Sunol,CA ,Unknown,Unknown,Unknown,65.0,Unknown,Unknown,Unknown,Yes,Unknown,99.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9235,1,Tesla,Model Y,2023-01-01,31783.0,No,ADAS,2025-11-24,14:07:00,Hesperia,CA ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Dawn / Dusk,Other Fixed Object,Unknown,Yes,Unknown,57.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Front Left, Front, Front Right, Bottom",US
13781-9236,1,Tesla,Model Y,2023-01-01,31101.0,No,ADAS,2025-11-24,16:51:00,Escondido,CA ,Highway / Freeway,Wet,No Unusual Conditions,65.0,Daylight,Other Fixed Object,Unknown,Yes,Lane / Road Departure,,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,"Cloudy, Rain","Rear Left, Rear, Rear Right",US
13781-9237,1,Tesla,Model Y,2023-01-01,19526.0,No,ADAS,2025-11-24,23:50:00,Missing,MD ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,43.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9238,1,Tesla,Model 3,2024-01-01,9617.0,No,ADAS,2025-11-24,01:24:00,Orange,TX ,Highway / Freeway,Wet,Unknown,75.0,Dark - Not Lighted,Unknown,Unknown,Yes,Unknown,,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Rain,Missing,US
13781-9239,1,Tesla,Model 3,2021-01-01,28725.0,No,ADAS,2025-11-24,23:58:00,Apache Junction,AZ ,Intersection,Dry,No Unusual Conditions,50.0,Daylight,SUV,Unknown,Yes,Making Left Turn,10.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front Left, Front, Front Right",Clear,"Rear Left, Left, Front Left",US
13781-9240,1,Tesla,Model Y,2023-01-01,29818.0,No,ADAS,2025-11-24,14:02:00,Canton,CA ,Street,Dry,Unknown,45.0,Daylight,Unknown,Unknown,Yes,Unknown,43.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Cloudy,Missing,US
13781-9241,1,Tesla,Model Y,2023-01-01,19947.0,No,ADAS,2025-11-24,21:23:00,Austin,TX ,Intersection,Unknown,Unknown,,Daylight,Other Fixed Object,No Injuries Reported,Yes,Making Left Turn,10.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,Missing,US
13781-9245,1,Tesla,Model Y,2023-01-01,29042.0,No,ADAS,2025-11-24,14:36:00,Plano,TX ,Unknown,Unknown,Unknown,45.0,Unknown,Unknown,Unknown,Yes,Unknown,22.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9246,1,Tesla,Model Y,2021-01-01,54830.0,No,ADAS,2025-11-24,05:46:00,Bordentown,NJ ,Highway / Freeway,Wet,No Unusual Conditions,65.0,Dark - Lighted,SUV,Unknown,Yes,Proceeding Straight,19.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Front Right,"Cloudy, Rain","Left, Front Left",US
13781-9247,1,Tesla,Model 3,2019-01-01,129665.0,No,ADAS,2025-11-24,12:46:00,Cedar Lake,IN ,Intersection,Dry,No Unusual Conditions,55.0,Daylight,Pickup Truck,Unknown,Yes,Proceeding Straight,29.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front Left, Front, Front Right",Cloudy,"Rear Left, Left, Front Left",US
13781-9248,1,Tesla,Model 3,2021-01-01,107513.0,No,ADAS,2025-11-24,13:50:00,Colton,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dawn / Dusk,Other Fixed Object,Unknown,Yes,Lane / Road Departure,,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Rear Left, Left, Front Left",US
13781-9250,1,Tesla,Model Y,2023-01-01,30986.0,No,ADAS,2025-11-24,01:57:00,Tacoma,WA ,Unknown,Unknown,Unknown,50.0,Unknown,Unknown,Unknown,Yes,Unknown,32.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Rear Right,US
13781-9251,1,Tesla,Model Y,2021-01-01,96734.0,No,ADAS,2025-11-24,12:25:00,Canandaigua,NY ,Rural Road,Dry,No Unusual Conditions,55.0,Daylight,Van,Unknown,Yes,Proceeding Straight,14.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Rear Right, Right, Front Right",Cloudy,"Front Left, Front, Front Right",US
13781-9252,1,Tesla,Model Y,2021-01-01,56655.0,No,ADAS,2025-11-24,18:43:00,Los Angeles,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Passenger Car,Unknown,Yes,Stopped,0.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Rear Right, Right, Front Right",Clear,"Rear Left, Rear, Rear Right",US
13781-9253,1,Tesla,Model 3,2018-01-01,75057.0,No,ADAS,2025-11-24,16:22:00,Las Vegas,NV ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Unknown,Unknown,Yes,Proceeding Straight,21.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front Left, Front, Front Right",Clear,"Rear Left, Rear, Rear Right",US
13781-9254,1,Tesla,Model 3,2023-01-01,6511.0,No,ADAS,2025-11-24,16:46:00,Houston,TX ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,30.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9255,1,Tesla,Model S,2022-01-01,56469.0,No,ADAS,2025-11-24,08:43:00,Bellingham,WA ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Dark - Not Lighted,Passenger Car,Unknown,Yes,Changing Lanes,69.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Left, Front Left",Cloudy,"Left, Front Left",US
13781-9256,1,Tesla,Model S,2022-01-01,56469.0,No,ADAS,2025-11-24,08:43:00,Polkton,NC ,Highway / Freeway,Dry,No Unusual Conditions,55.0,Daylight,Passenger Car,Unknown,Yes,Proceeding Straight,58.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front, Front Right",Cloudy,"Rear Left, Rear, Right, Front Right",US
13781-9262,1,Tesla,Model 3,2023-01-01,22901.0,No,ADAS,2025-11-24,06:35:00,Encino,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted,Other Fixed Object,Unknown,Yes,Lane / Road Departure,7.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,Front Right,US
13781-9263,1,Tesla,Model Y,2023-01-01,10403.0,No,ADAS,2025-11-24,06:09:00,Harrisburg,PA ,Unknown,Unknown,Unknown,25.0,Unknown,Unknown,Unknown,Yes,Unknown,19.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9264,1,Tesla,Model 3,2022-01-01,46000.0,No,ADAS,2025-11-24,09:52:00,Diamond Bar,CA ,Highway / Freeway,Dry,Traffic Incident,65.0,Dark - Lighted,Passenger Car,Unknown,Yes,Proceeding Straight,60.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Rear Left, Rear",Clear,Front Right,US
13781-9265,1,Tesla,Model 3,2022-01-01,70438.0,No,ADAS,2025-11-24,09:37:00,Fairfield,CA ,Highway / Freeway,Dry,Traffic Incident,55.0,Dark - Lighted,Pickup Truck,Unknown,Yes,Proceeding Straight,74.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Left,Clear,"Front Left, Front, Front Right",US
13781-9266,1,Tesla,Model 3,2021-01-01,112416.0,No,ADAS,2025-11-24,06:51:00,Williams Township,PA ,Rural Road,Dry,No Unusual Conditions,40.0,Dark - Not Lighted,Other Fixed Object,Unknown,Yes,Lane / Road Departure,65.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,Front Right,US
13781-9267,1,Tesla,Model 3,2021-01-01,54926.0,No,ADAS,2025-11-24,11:30:00,Stockton,CA ,Highway / Freeway,Dry,"Other, see Narrative",65.0,Dark - Lighted,First Responder Vehicle,Unknown,Yes,Proceeding Straight,37.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front, Right, Front Right",Clear,"Front Left, Front, Front Right",US
13781-9288,1,Tesla,Model Y,2024-01-01,8069.0,No,ADAS,2025-11-24,00:15:00,Alamo,CA ,Highway / Freeway,Wet,No Unusual Conditions,65.0,Daylight,Van,Unknown,Yes,Proceeding Straight,60.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Rear Left, Left, Front Left","Cloudy, Rain","Rear Right, Right, Front Right",US
13781-9289,1,Tesla,Model Y,2023-01-01,26799.0,No,ADAS,2025-11-24,00:04:00,Slidell,LA ,Unknown,Unknown,Unknown,40.0,Unknown,Unknown,Unknown,Yes,Unknown,29.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9290,1,Tesla,Model 3,2022-01-01,57743.0,No,ADAS,2025-11-24,13:05:00,Evesham,NJ ,Unknown,Unknown,Unknown,45.0,Unknown,Unknown,Unknown,Yes,Unknown,20.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9291,1,Tesla,Model S,2021-01-01,27895.0,No,ADAS,2025-11-24,23:45:00,Clearwater,FL ,Unknown,Unknown,Unknown,45.0,Unknown,Unknown,Unknown,Yes,Unknown,19.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9292,1,Tesla,Model Y,2020-01-01,53039.0,No,ADAS,2025-11-24,13:19:00,Englewood,NJ ,Highway / Freeway,Dry,No Unusual Conditions,50.0,Daylight,Other Fixed Object,Unknown,Yes,Lane / Road Departure,64.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Cloudy,"Rear Left, Left, Front Left",US
13781-9313,1,Tesla,Model Y,2023-01-01,22338.0,No,"Unknown, see Narrative",2025-11-24,01:26:00,Glendale,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted,Passenger Car,Unknown,Yes,Lane / Road Departure,32.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Rear Left,Clear,Front Right,US
13781-9314,1,Tesla,Model 3,2023-01-01,11754.0,No,ADAS,2025-12-24,19:33:00,Palo Alto,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Other Fixed Object,Unknown,Yes,Lane / Road Departure,65.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Rear Left, Left, Front Left",US
13781-9315,1,Tesla,Model 3,2025-01-01,4155.0,No,ADAS,2025-12-24,13:22:00,Fallbrook,CA ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Dark - Not Lighted,Pickup Truck,Unknown,Yes,Proceeding Straight,5.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front Left, Front",Clear,"Rear Left, Front Left, Rear, Front, Rear Right, Front Right",US
13781-9316,1,Tesla,Model Y,2023-01-01,13196.0,No,ADAS,2025-12-24,22:00:00,Ashburn,VA ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9318,1,Tesla,Model Y,2024-01-01,23190.0,No,ADAS,2025-12-24,10:59:00,Orlando,FL ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,16.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9319,1,Tesla,Model 3,2018-01-01,64628.0,No,ADAS,2025-11-24,01:11:00,South Ogden,UT ,Unknown,Unknown,Unknown,50.0,Unknown,Other Fixed Object,Unknown,Yes,Unknown,16.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9320,1,Tesla,Model 3,2018-01-01,88964.0,No,ADAS,2025-11-24,19:12:00,Morriston,FL ,Unknown,Unknown,Unknown,45.0,Unknown,Unknown,Unknown,Yes,Unknown,36.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9322,2,Tesla,Model 3,2025-01-01,,No,ADAS,2025-12-24,21:18:00,Salem,OH ,Highway / Freeway,Wet,Unknown,40.0,Daylight,"Other, see Narrative",Fatality,Yes,Lane / Road Departure,99.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Rain,"Rear Left, Left, Front Left, Rear, Top, Front, Rear Right, Right, Front Right, Bottom",US
13781-9342,1,Tesla,Model Y,2024-01-01,7750.0,No,ADAS,2025-05-24,19:07:00,Austin,TX ,Street,Dry,No Unusual Conditions,40.0,Daylight,Pickup Truck,No Injuries Reported,Yes,Making Left Turn,20.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Front Left, Front, Front Right",Cloudy,"Rear Right, Right",US
13781-9344,1,Tesla,Model Y,2024-01-01,14766.0,No,ADAS,2025-12-24,17:37:00,Los Angeles,CA ,Unknown,Unknown,Unknown,35.0,Unknown,Unknown,Unknown,Yes,Unknown,37.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9345,1,Tesla,Model Y,2025-01-01,546.0,No,ADAS,2025-12-24,01:35:00,Santa Clara,CA ,Unknown,Unknown,Unknown,25.0,Unknown,Unknown,Unknown,Yes,Unknown,6.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9346,1,Tesla,Cybertruck,2024-01-01,2438.0,No,ADAS,2025-12-24,16:21:00,Dallas,TX ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Pickup Truck,Unknown,Yes,Making Left Turn,16.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Front Left,Cloudy,"Front, Front Right",US
13781-9348,1,Tesla,Model Y,2023-01-01,40324.0,No,ADAS,2025-12-24,06:36:00,Highlands Ranch,CO ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Other Fixed Object,Unknown,Yes,Proceeding Straight,35.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Front Left, Front, Front Right",US
13781-9349,1,Tesla,Model Y,2023-01-01,19103.0,No,ADAS,2025-12-24,01:53:00,Boca Raton,FL ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,21.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9351,1,Tesla,Model 3,2023-01-01,23181.0,No,ADAS,2025-12-24,11:15:00,Diamond Bar,CA ,Highway / Freeway,Dry,"Other, see Narrative",65.0,Dark - Lighted,Passenger Car,Unknown,Yes,Proceeding Straight,60.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Rear Left, Rear, Rear Right",Clear,"Front Left, Front, Front Right",US
13781-9353,1,Tesla,Model 3,2024-01-01,14071.0,No,ADAS,2025-12-24,00:55:00,Salisbury,NC ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Dark - Not Lighted,Other Fixed Object,Unknown,Yes,Lane / Road Departure,71.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Rear Left, Left, Front Left",US
13781-9359,1,Tesla,Model Y,2021-01-01,67516.0,No,ADAS,2025-12-24,20:32:00,McKinney,TX ,Highway / Freeway,Wet,No Unusual Conditions,70.0,Daylight,Other Fixed Object,Unknown,Yes,Proceeding Straight,,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,"Cloudy, Rain","Rear Left, Left, Front Left, Rear, Front",US
13781-9361,1,Tesla,Model Y,2024-01-01,17425.0,No,ADAS,2025-12-24,16:15:00,San Antonio,TX ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,33.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
13781-9368,1,Tesla,Model S,2022-01-01,72254.0,No,ADAS,2025-12-24,06:03:00,Henderson,NV ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,"Other, see Narrative",Unknown,Yes,"Other, see Narrative",54.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Clear,"Front Left, Front, Front Right",US
13781-9369,1,Tesla,Model X,2023-01-01,8084.0,No,ADAS,2025-12-24,18:15:00,North Brunswick Township,NJ ,Unknown,Unknown,Unknown,55.0,Unknown,Unknown,Unknown,Yes,Unknown,38.0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Missing,Missing,Missing,US
